"HAUL_ID","CRUISE","VESSEL","HAUL","STATION","LAT_DD","LON_DD","SPECIES_CODE","SPECIES_NAME","WEIGHT","SAMPLING_FACTOR","CALC_WEIGHT"
53,202301,"Vesteraalen",66,"Q13",55.805507,-162.677939,21710,"Pacific tomcod",0.5,1,0.5
54,202301,"Vesteraalen",67,"Q12",55.971651,-162.674389,21740,"walleye pollock",170.94,1,170.94
54,202301,"Vesteraalen",67,"Q12",55.971651,-162.674389,21720,"Pacific cod",3.84,1,3.84
54,202301,"Vesteraalen",67,"Q12",55.971651,-162.674389,10261,"northern rock sole",27.88,8.45156167284277,235.629539438857
54,202301,"Vesteraalen",67,"Q12",55.971651,-162.674389,10220,"starry flounder",1.48,8.45156167284277,12.5083112758073
54,202301,"Vesteraalen",67,"Q12",55.971651,-162.674389,10285,"Alaska plaice",0.42,8.45156167284277,3.54965590259396
54,202301,"Vesteraalen",67,"Q12",55.971651,-162.674389,10270,"butter sole",4.58,8.45156167284277,38.7081524616199
54,202301,"Vesteraalen",67,"Q12",55.971651,-162.674389,10210,"yellowfin sole",2.54,8.45156167284277,21.4669666490206
54,202301,"Vesteraalen",67,"Q12",55.971651,-162.674389,10130,"flathead sole",0.88,8.45156167284277,7.43737427210164
55,202301,"Vesteraalen",68,"Q11",56.137759,-162.670806,10261,"northern rock sole",136.05,1,136.05
55,202301,"Vesteraalen",68,"Q11",56.137759,-162.670806,10210,"yellowfin sole",3.98,1,3.98
55,202301,"Vesteraalen",68,"Q11",56.137759,-162.670806,10130,"flathead sole",8.34,1,8.34
55,202301,"Vesteraalen",68,"Q11",56.137759,-162.670806,10270,"butter sole",48.28,1,48.28
55,202301,"Vesteraalen",68,"Q11",56.137759,-162.670806,21720,"Pacific cod",1.01,1,1.01
55,202301,"Vesteraalen",68,"Q11",56.137759,-162.670806,10285,"Alaska plaice",5.75,1,5.75
55,202301,"Vesteraalen",68,"Q11",56.137759,-162.670806,10220,"starry flounder",5.89,1,5.89
55,202301,"Vesteraalen",68,"Q11",56.137759,-162.670806,21740,"walleye pollock",11.1,1,11.1
55,202301,"Vesteraalen",68,"Q11",56.137759,-162.670806,10110,"arrowtooth flounder",0.34,1,0.34
55,202301,"Vesteraalen",68,"Q11",56.137759,-162.670806,400,"skate unid.",2.15,1,2.15
56,202301,"Vesteraalen",69,"Q10",56.303833,-162.667192,10285,"Alaska plaice",31.76,1,31.76
56,202301,"Vesteraalen",69,"Q10",56.303833,-162.667192,10261,"northern rock sole",75.42,1,75.42
56,202301,"Vesteraalen",69,"Q10",56.303833,-162.667192,10270,"butter sole",25.6,1,25.6
56,202301,"Vesteraalen",69,"Q10",56.303833,-162.667192,10130,"flathead sole",11.68,1,11.68
56,202301,"Vesteraalen",69,"Q10",56.303833,-162.667192,10210,"yellowfin sole",25.16,1,25.16
56,202301,"Vesteraalen",69,"Q10",56.303833,-162.667192,400,"skate unid.",6.92,1,6.92
56,202301,"Vesteraalen",69,"Q10",56.303833,-162.667192,10220,"starry flounder",8.49,1,8.49
56,202301,"Vesteraalen",69,"Q10",56.303833,-162.667192,10110,"arrowtooth flounder",1.42,1,1.42
56,202301,"Vesteraalen",69,"Q10",56.303833,-162.667192,21740,"walleye pollock",27.34,1,27.34
57,202301,"Vesteraalen",70,"Q9",56.469873,-162.663544,21371,"plain sculpin",4.52,1,4.52
57,202301,"Vesteraalen",70,"Q9",56.469873,-162.663544,21720,"Pacific cod",7.85,1,7.85
57,202301,"Vesteraalen",70,"Q9",56.469873,-162.663544,400,"skate unid.",10.08,1,10.08
57,202301,"Vesteraalen",70,"Q9",56.469873,-162.663544,10120,"Pacific halibut",1.38,1,1.38
57,202301,"Vesteraalen",70,"Q9",56.469873,-162.663544,21740,"walleye pollock",28,1,28
57,202301,"Vesteraalen",70,"Q9",56.469873,-162.663544,10261,"northern rock sole",21.88,8.38175460902734,183.392790845518
57,202301,"Vesteraalen",70,"Q9",56.469873,-162.663544,10130,"flathead sole",3.42,8.38175460902734,28.6656007628735
57,202301,"Vesteraalen",70,"Q9",56.469873,-162.663544,10270,"butter sole",3.68,8.38175460902734,30.8448569612206
57,202301,"Vesteraalen",70,"Q9",56.469873,-162.663544,10285,"Alaska plaice",1.9,8.38175460902734,15.9253337571519
57,202301,"Vesteraalen",70,"Q9",56.469873,-162.663544,10210,"yellowfin sole",0.58,8.38175460902734,4.86141767323586
58,202301,"Vesteraalen",71,"Q8",56.63588,-162.659863,21720,"Pacific cod",20.69,1,20.69
58,202301,"Vesteraalen",71,"Q8",56.63588,-162.659863,21371,"plain sculpin",9.26,1,9.26
58,202301,"Vesteraalen",71,"Q8",56.63588,-162.659863,10261,"northern rock sole",17.5,7.43029300567108,130.030127599244
58,202301,"Vesteraalen",71,"Q8",56.63588,-162.659863,10210,"yellowfin sole",14.94,7.43029300567108,111.008577504726
58,202301,"Vesteraalen",71,"Q8",56.63588,-162.659863,10270,"butter sole",4.11,7.43029300567108,30.5385042533081
58,202301,"Vesteraalen",71,"Q8",56.63588,-162.659863,10130,"flathead sole",2.45,7.43029300567108,18.2042178638941
58,202301,"Vesteraalen",71,"Q8",56.63588,-162.659863,10285,"Alaska plaice",3.32,7.43029300567108,24.668572778828
58,202301,"Vesteraalen",71,"Q8",56.63588,-162.659863,400,"skate unid.",6.42,1,6.42
58,202301,"Vesteraalen",71,"Q8",56.63588,-162.659863,10120,"Pacific halibut",6.55,1,6.55
58,202301,"Vesteraalen",71,"Q8",56.63588,-162.659863,21740,"walleye pollock",49.72,1,49.72
59,202301,"Vesteraalen",72,"Q7",56.801856,-162.656149,21371,"plain sculpin",12.23,1,12.23
59,202301,"Vesteraalen",72,"Q7",56.801856,-162.656149,21740,"walleye pollock",6.66,1,6.66
59,202301,"Vesteraalen",72,"Q7",56.801856,-162.656149,21720,"Pacific cod",0.55,1,0.55
59,202301,"Vesteraalen",72,"Q7",56.801856,-162.656149,10120,"Pacific halibut",0.33,1,0.33
59,202301,"Vesteraalen",72,"Q7",56.801856,-162.656149,10210,"yellowfin sole",29.45,11.6791154791155,343.949950859951
59,202301,"Vesteraalen",72,"Q7",56.801856,-162.656149,10220,"starry flounder",2.84,11.6791154791155,33.168687960688
59,202301,"Vesteraalen",72,"Q7",56.801856,-162.656149,10270,"butter sole",0.44,11.6791154791155,5.13881081081081
59,202301,"Vesteraalen",72,"Q7",56.801856,-162.656149,10261,"northern rock sole",5.05,11.6791154791155,58.9795331695332
59,202301,"Vesteraalen",72,"Q7",56.801856,-162.656149,10285,"Alaska plaice",2.92,11.6791154791155,34.1030171990172
59,202301,"Vesteraalen",72,"Q7",56.801856,-162.656149,21370,"great sculpin",3.08,1,3.08
60,202301,"Vesteraalen",73,"Q6",56.967802,-162.652401,21370,"great sculpin",0.37,1,0.37
60,202301,"Vesteraalen",73,"Q6",56.967802,-162.652401,21371,"plain sculpin",16.8,1,16.8
60,202301,"Vesteraalen",73,"Q6",56.967802,-162.652401,21740,"walleye pollock",3.01,1,3.01
60,202301,"Vesteraalen",73,"Q6",56.967802,-162.652401,10120,"Pacific halibut",0.29,1,0.29
60,202301,"Vesteraalen",73,"Q6",56.967802,-162.652401,10210,"yellowfin sole",9.94,5.81677943166441,57.8187875507443
60,202301,"Vesteraalen",73,"Q6",56.967802,-162.652401,10261,"northern rock sole",14.88,5.81677943166441,86.5536779431664
60,202301,"Vesteraalen",73,"Q6",56.967802,-162.652401,10220,"starry flounder",4.87,5.81677943166441,28.3277158322057
60,202301,"Vesteraalen",73,"Q6",56.967802,-162.652401,10285,"Alaska plaice",7.26,5.81677943166441,42.2298186738836
61,202301,"Vesteraalen",74,"Q5",57.133718,-162.648617,21740,"walleye pollock",0.85,1,0.85
61,202301,"Vesteraalen",74,"Q5",57.133718,-162.648617,21371,"plain sculpin",14.03,1,14.03
61,202301,"Vesteraalen",74,"Q5",57.133718,-162.648617,21370,"great sculpin",0.7,1,0.7
61,202301,"Vesteraalen",74,"Q5",57.133718,-162.648617,10261,"northern rock sole",7.97,4.3943342776204,35.0228441926346
61,202301,"Vesteraalen",74,"Q5",57.133718,-162.648617,10270,"butter sole",0.39,4.3943342776204,1.71379036827195
61,202301,"Vesteraalen",74,"Q5",57.133718,-162.648617,10210,"yellowfin sole",4.69,4.3943342776204,20.6094277620397
61,202301,"Vesteraalen",74,"Q5",57.133718,-162.648617,10285,"Alaska plaice",1.61,4.3943342776204,7.07487818696884
61,202301,"Vesteraalen",74,"Q5",57.133718,-162.648617,10220,"starry flounder",2.99,4.3943342776204,13.139059490085
62,202301,"Vesteraalen",75,"Q4",57.299606,-162.644799,21371,"plain sculpin",4.3,1,4.3
62,202301,"Vesteraalen",75,"Q4",57.299606,-162.644799,10285,"Alaska plaice",3.53,1,3.53
62,202301,"Vesteraalen",75,"Q4",57.299606,-162.644799,10210,"yellowfin sole",1,1,1
62,202301,"Vesteraalen",75,"Q4",57.299606,-162.644799,10220,"starry flounder",1.48,1,1.48
62,202301,"Vesteraalen",75,"Q4",57.299606,-162.644799,10261,"northern rock sole",3.24,1,3.24
62,202301,"Vesteraalen",75,"Q4",57.299606,-162.644799,21740,"walleye pollock",0.6,1,0.6
63,202301,"Vesteraalen",76,"Q3",57.465467,-162.640946,21371,"plain sculpin",1.66,1,1.66
63,202301,"Vesteraalen",76,"Q3",57.465467,-162.640946,10261,"northern rock sole",1.91,1,1.91
63,202301,"Vesteraalen",76,"Q3",57.465467,-162.640946,10210,"yellowfin sole",0.48,1,0.48
63,202301,"Vesteraalen",76,"Q3",57.465467,-162.640946,10285,"Alaska plaice",1.07,1,1.07
63,202301,"Vesteraalen",76,"Q3",57.465467,-162.640946,21740,"walleye pollock",0.02,1,0.02
63,202301,"Vesteraalen",76,"Q3",57.465467,-162.640946,10220,"starry flounder",0.61,1,0.61
64,202301,"Vesteraalen",77,"Q2",57.631302,-162.637056,21371,"plain sculpin",0.86,1,0.86
64,202301,"Vesteraalen",77,"Q2",57.631302,-162.637056,21720,"Pacific cod",0.04,1,0.04
64,202301,"Vesteraalen",77,"Q2",57.631302,-162.637056,10210,"yellowfin sole",0.13,1,0.13
64,202301,"Vesteraalen",77,"Q2",57.631302,-162.637056,10261,"northern rock sole",0.71,1,0.71
64,202301,"Vesteraalen",77,"Q2",57.631302,-162.637056,10220,"starry flounder",0.28,1,0.28
64,202301,"Vesteraalen",77,"Q2",57.631302,-162.637056,21740,"walleye pollock",0.03,1,0.03
65,202301,"Vesteraalen",78,"Q1",57.797112,-162.633129,10261,"northern rock sole",1.15,1,1.15
65,202301,"Vesteraalen",78,"Q1",57.797112,-162.633129,10210,"yellowfin sole",0.53,1,0.53
65,202301,"Vesteraalen",78,"Q1",57.797112,-162.633129,21371,"plain sculpin",1.42,1,1.42
65,202301,"Vesteraalen",78,"Q1",57.797112,-162.633129,10220,"starry flounder",1.66,1,1.66
65,202301,"Vesteraalen",78,"Q1",57.797112,-162.633129,21720,"Pacific cod",0.07,1,0.07
66,202301,"Vesteraalen",79,"P6",56.970016,-163.110125,21371,"plain sculpin",9,1,9
66,202301,"Vesteraalen",79,"P6",56.970016,-163.110125,21740,"walleye pollock",0.62,1,0.62
66,202301,"Vesteraalen",79,"P6",56.970016,-163.110125,21720,"Pacific cod",0.06,1,0.06
66,202301,"Vesteraalen",79,"P6",56.970016,-163.110125,10261,"northern rock sole",13.47,7.03357206803939,94.7422157564906
66,202301,"Vesteraalen",79,"P6",56.970016,-163.110125,10210,"yellowfin sole",6.98,7.03357206803939,49.0943330349149
66,202301,"Vesteraalen",79,"P6",56.970016,-163.110125,10285,"Alaska plaice",1.15,7.03357206803939,8.0886078782453
66,202301,"Vesteraalen",79,"P6",56.970016,-163.110125,10220,"starry flounder",0.74,7.03357206803939,5.20484333034915
67,202301,"Vesteraalen",80,"P7",56.804061,-163.11178,21371,"plain sculpin",20.36,1,20.36
67,202301,"Vesteraalen",80,"P7",56.804061,-163.11178,10261,"northern rock sole",12.16,19.2314657611771,233.854623655914
67,202301,"Vesteraalen",80,"P7",56.804061,-163.11178,10210,"yellowfin sole",4.3,19.2314657611771,82.6953027730617
67,202301,"Vesteraalen",80,"P7",56.804061,-163.11178,10285,"Alaska plaice",1.21,19.2314657611771,23.2700735710243
67,202301,"Vesteraalen",80,"P7",56.804061,-163.11178,10120,"Pacific halibut",0.75,1,0.75
67,202301,"Vesteraalen",80,"P7",56.804061,-163.11178,21720,"Pacific cod",2.03,1,2.03
67,202301,"Vesteraalen",80,"P7",56.804061,-163.11178,21740,"walleye pollock",0.11,1,0.11
68,202301,"Vesteraalen",81,"P8",56.638075,-163.11342,21740,"walleye pollock",45.86,1,45.86
68,202301,"Vesteraalen",81,"P8",56.638075,-163.11342,21370,"great sculpin",7.95,1,7.95
68,202301,"Vesteraalen",81,"P8",56.638075,-163.11342,21720,"Pacific cod",12.09,1,12.09
68,202301,"Vesteraalen",81,"P8",56.638075,-163.11342,21371,"plain sculpin",9.36,1,9.36
68,202301,"Vesteraalen",81,"P8",56.638075,-163.11342,10261,"northern rock sole",23.35,13.3864229765013,312.572976501305
68,202301,"Vesteraalen",81,"P8",56.638075,-163.11342,10210,"yellowfin sole",2.26,13.3864229765013,30.2533159268929
68,202301,"Vesteraalen",81,"P8",56.638075,-163.11342,10120,"Pacific halibut",2.12,1,2.12
68,202301,"Vesteraalen",81,"P8",56.638075,-163.11342,10285,"Alaska plaice",1.2,13.3864229765013,16.0637075718016
69,202301,"Vesteraalen",82,"P9",56.472058,-163.115045,21740,"walleye pollock",142.7,1,142.7
69,202301,"Vesteraalen",82,"P9",56.472058,-163.115045,21720,"Pacific cod",28.95,1,28.95
69,202301,"Vesteraalen",82,"P9",56.472058,-163.115045,21371,"plain sculpin",5.84,1,5.84
69,202301,"Vesteraalen",82,"P9",56.472058,-163.115045,21370,"great sculpin",9.32,1,9.32
69,202301,"Vesteraalen",82,"P9",56.472058,-163.115045,10210,"yellowfin sole",4.69,8.96160877513711,42.0299451553931
69,202301,"Vesteraalen",82,"P9",56.472058,-163.115045,10261,"northern rock sole",7.28,8.96160877513711,65.2405118829982
69,202301,"Vesteraalen",82,"P9",56.472058,-163.115045,10110,"arrowtooth flounder",0.42,8.96160877513711,3.76387568555759
69,202301,"Vesteraalen",82,"P9",56.472058,-163.115045,10285,"Alaska plaice",0.43,8.96160877513711,3.85349177330896
69,202301,"Vesteraalen",82,"P9",56.472058,-163.115045,10130,"flathead sole",3.59,8.96160877513711,32.1721755027422
69,202301,"Vesteraalen",82,"P9",56.472058,-163.115045,400,"skate unid.",6.71,1,6.71
70,202301,"Vesteraalen",83,"P10",56.306008,-163.116655,10210,"yellowfin sole",4.91,1,4.91
70,202301,"Vesteraalen",83,"P10",56.306008,-163.116655,21722,"Pacific cod (adult)",25.61,1,25.61
70,202301,"Vesteraalen",83,"P10",56.306008,-163.116655,10285,"Alaska plaice",5.33,1,5.33
70,202301,"Vesteraalen",83,"P10",56.306008,-163.116655,10110,"arrowtooth flounder",0.51,1,0.51
70,202301,"Vesteraalen",83,"P10",56.306008,-163.116655,10120,"Pacific halibut",1.82,1,1.82
70,202301,"Vesteraalen",83,"P10",56.306008,-163.116655,10130,"flathead sole",25.63,1,25.63
70,202301,"Vesteraalen",83,"P10",56.306008,-163.116655,400,"skate unid.",6.72,1,6.72
70,202301,"Vesteraalen",83,"P10",56.306008,-163.116655,10261,"northern rock sole",28.5,1,28.5
70,202301,"Vesteraalen",83,"P10",56.306008,-163.116655,21740,"walleye pollock",17.25,1,17.25
71,202301,"Vesteraalen",84,"P11",56.139925,-163.118252,21740,"walleye pollock",180.12,1,180.12
71,202301,"Vesteraalen",84,"P11",56.139925,-163.118252,21722,"Pacific cod (adult)",5.84,1,5.84
71,202301,"Vesteraalen",84,"P11",56.139925,-163.118252,10120,"Pacific halibut",0.44,1,0.44
71,202301,"Vesteraalen",84,"P11",56.139925,-163.118252,400,"skate unid.",7.68,1,7.68
71,202301,"Vesteraalen",84,"P11",56.139925,-163.118252,10285,"Alaska plaice",1.79,6.03384798099763,10.8005878859857
71,202301,"Vesteraalen",84,"P11",56.139925,-163.118252,10130,"flathead sole",7.88,6.03384798099763,47.5467220902613
71,202301,"Vesteraalen",84,"P11",56.139925,-163.118252,10210,"yellowfin sole",1.38,6.03384798099763,8.32671021377672
71,202301,"Vesteraalen",84,"P11",56.139925,-163.118252,10261,"northern rock sole",4.69,6.03384798099763,28.2987470308789
71,202301,"Vesteraalen",84,"P11",56.139925,-163.118252,10270,"butter sole",1.1,6.03384798099763,6.63723277909739
72,202301,"Vesteraalen",85,"P12",55.973808,-163.119833,21720,"Pacific cod",4.31,1,4.31
72,202301,"Vesteraalen",85,"P12",55.973808,-163.119833,21740,"walleye pollock",69.05,1,69.05
72,202301,"Vesteraalen",85,"P12",55.973808,-163.119833,10261,"northern rock sole",10.41,13.8940914158305,144.637491638796
72,202301,"Vesteraalen",85,"P12",55.973808,-163.119833,10285,"Alaska plaice",3.32,13.8940914158305,46.1283835005574
72,202301,"Vesteraalen",85,"P12",55.973808,-163.119833,10270,"butter sole",0.75,13.8940914158305,10.4205685618729
72,202301,"Vesteraalen",85,"P12",55.973808,-163.119833,10130,"flathead sole",3.46,13.8940914158305,48.0735562987737
72,202301,"Vesteraalen",85,"P12",55.973808,-163.119833,400,"skate unid.",9.24,1,9.24
73,202301,"Vesteraalen",86,"P13",55.807655,-163.121401,21740,"walleye pollock",36.28,1,36.28
73,202301,"Vesteraalen",86,"P13",55.807655,-163.121401,21720,"Pacific cod",6.67,1,6.67
73,202301,"Vesteraalen",86,"P13",55.807655,-163.121401,21370,"great sculpin",4.69,1,4.69
73,202301,"Vesteraalen",86,"P13",55.807655,-163.121401,10200,"rex sole",0.53,8.06373056994819,4.27377720207254
73,202301,"Vesteraalen",86,"P13",55.807655,-163.121401,10110,"arrowtooth flounder",1.67,8.06373056994819,13.4664300518135
73,202301,"Vesteraalen",86,"P13",55.807655,-163.121401,10261,"northern rock sole",11.4,8.06373056994819,91.9265284974093
73,202301,"Vesteraalen",86,"P13",55.807655,-163.121401,10130,"flathead sole",3.64,8.06373056994819,29.3519792746114
73,202301,"Vesteraalen",86,"P13",55.807655,-163.121401,10270,"butter sole",2.06,8.06373056994819,16.6112849740933
73,202301,"Vesteraalen",86,"P13",55.807655,-163.121401,10120,"Pacific halibut",11.63,1,11.63
73,202301,"Vesteraalen",86,"P13",55.807655,-163.121401,400,"skate unid.",39.77,1,39.77
74,202301,"Vesteraalen",87,"P16",55.308974,-163.126021,10210,"yellowfin sole",0.01,1,0.01
74,202301,"Vesteraalen",87,"P16",55.308974,-163.126021,10130,"flathead sole",0.65,1,0.65
74,202301,"Vesteraalen",87,"P16",55.308974,-163.126021,10270,"butter sole",0.35,1,0.35
74,202301,"Vesteraalen",87,"P16",55.308974,-163.126021,10220,"starry flounder",0.42,1,0.42
74,202301,"Vesteraalen",87,"P16",55.308974,-163.126021,10261,"northern rock sole",1.56,1,1.56
74,202301,"Vesteraalen",87,"P16",55.308974,-163.126021,10285,"Alaska plaice",0.16,1,0.16
75,202301,"Vesteraalen",88,"Q15",55.473109,-162.684946,21370,"great sculpin",0.15,1,0.15
75,202301,"Vesteraalen",88,"Q15",55.473109,-162.684946,10261,"northern rock sole",2.79,1,2.79
75,202301,"Vesteraalen",88,"Q15",55.473109,-162.684946,10270,"butter sole",0.22,1,0.22
75,202301,"Vesteraalen",88,"Q15",55.473109,-162.684946,10210,"yellowfin sole",5,1,5
75,202301,"Vesteraalen",88,"Q15",55.473109,-162.684946,10285,"Alaska plaice",3.09,1,3.09
75,202301,"Vesteraalen",88,"Q15",55.473109,-162.684946,10220,"starry flounder",0.44,1,0.44
75,202301,"Vesteraalen",88,"Q15",55.473109,-162.684946,21710,"Pacific tomcod",0.01,1,0.01
76,202301,"Vesteraalen",89,"P14",55.641466,-163.122955,78010,"octopus unid.",3.24,1,3.24
76,202301,"Vesteraalen",89,"P14",55.641466,-163.122955,21370,"great sculpin",1.34,1,1.34
76,202301,"Vesteraalen",89,"P14",55.641466,-163.122955,21720,"Pacific cod",1,1,1
76,202301,"Vesteraalen",89,"P14",55.641466,-163.122955,10120,"Pacific halibut",1.36,1,1.36
76,202301,"Vesteraalen",89,"P14",55.641466,-163.122955,21740,"walleye pollock",10.5,1,10.5
76,202301,"Vesteraalen",89,"P14",55.641466,-163.122955,10261,"northern rock sole",3.14,38.5154494382022,120.938511235955
76,202301,"Vesteraalen",89,"P14",55.641466,-163.122955,10210,"yellowfin sole",1.28,38.5154494382022,49.2997752808989
76,202301,"Vesteraalen",89,"P14",55.641466,-163.122955,10270,"butter sole",2.62,38.5154494382022,100.91047752809
76,202301,"Vesteraalen",89,"P14",55.641466,-163.122955,10110,"arrowtooth flounder",0.08,38.5154494382022,3.08123595505618
76,202301,"Vesteraalen",89,"P14",55.641466,-163.122955,21710,"Pacific tomcod",0.06,1,0.06
77,202301,"Vesteraalen",90,"O17",55.143145,-163.563268,10261,"northern rock sole",48.99,1,48.99
77,202301,"Vesteraalen",90,"O17",55.143145,-163.563268,10220,"starry flounder",23.81,1,23.81
77,202301,"Vesteraalen",90,"O17",55.143145,-163.563268,10270,"butter sole",6.25,1,6.25
77,202301,"Vesteraalen",90,"O17",55.143145,-163.563268,10285,"Alaska plaice",0.27,1,0.27
77,202301,"Vesteraalen",90,"O17",55.143145,-163.563268,10200,"rex sole",0.64,1,0.64
77,202301,"Vesteraalen",90,"O17",55.143145,-163.563268,400,"skate unid.",5.89,1,5.89
77,202301,"Vesteraalen",90,"O17",55.143145,-163.563268,21710,"Pacific tomcod",0.01,1,0.01
78,202301,"Vesteraalen",91,"O16",55.309451,-163.563669,21370,"great sculpin",5.86,1,5.86
78,202301,"Vesteraalen",91,"O16",55.309451,-163.563669,21720,"Pacific cod",14.74,1,14.74
78,202301,"Vesteraalen",91,"O16",55.309451,-163.563669,10261,"northern rock sole",63.08,1,63.08
78,202301,"Vesteraalen",91,"O16",55.309451,-163.563669,10270,"butter sole",1.15,1,1.15
78,202301,"Vesteraalen",91,"O16",55.309451,-163.563669,10220,"starry flounder",1.42,1,1.42
78,202301,"Vesteraalen",91,"O16",55.309451,-163.563669,10210,"yellowfin sole",0.94,1,0.94
78,202301,"Vesteraalen",91,"O16",55.309451,-163.563669,21740,"walleye pollock",24.19,1,24.19
78,202301,"Vesteraalen",91,"O16",55.309451,-163.563669,10120,"Pacific halibut",0.24,1,0.24
79,202301,"Vesteraalen",92,"O15",55.475718,-163.564074,21720,"Pacific cod",4.01,1,4.01
79,202301,"Vesteraalen",92,"O15",55.475718,-163.564074,21740,"walleye pollock",41.54,1,41.54
79,202301,"Vesteraalen",92,"O15",55.475718,-163.564074,21370,"great sculpin",1.09,1,1.09
79,202301,"Vesteraalen",92,"O15",55.475718,-163.564074,400,"skate unid.",7.65,1,7.65
79,202301,"Vesteraalen",92,"O15",55.475718,-163.564074,21710,"Pacific tomcod",0.15,1,0.15
79,202301,"Vesteraalen",92,"O15",55.475718,-163.564074,10270,"butter sole",13.84,8.73869346733668,120.94351758794
79,202301,"Vesteraalen",92,"O15",55.475718,-163.564074,10220,"starry flounder",3.02,8.73869346733668,26.3908542713568
79,202301,"Vesteraalen",92,"O15",55.475718,-163.564074,10285,"Alaska plaice",0.54,8.73869346733668,4.71889447236181
79,202301,"Vesteraalen",92,"O15",55.475718,-163.564074,10261,"northern rock sole",4,8.73869346733668,34.9547738693467
79,202301,"Vesteraalen",92,"O15",55.475718,-163.564074,10210,"yellowfin sole",0.66,8.73869346733668,5.76753768844221
79,202301,"Vesteraalen",92,"O15",55.475718,-163.564074,10130,"flathead sole",1.82,8.73869346733668,15.9044221105528
80,202301,"Vesteraalen",93,"O14",55.641947,-163.564482,21720,"Pacific cod",29.48,1,29.48
80,202301,"Vesteraalen",93,"O14",55.641947,-163.564482,400,"skate unid.",47,1,47
80,202301,"Vesteraalen",93,"O14",55.641947,-163.564482,10120,"Pacific halibut",1.3,1,1.3
80,202301,"Vesteraalen",93,"O14",55.641947,-163.564482,21740,"walleye pollock",30.76,1,30.76
80,202301,"Vesteraalen",93,"O14",55.641947,-163.564482,10270,"butter sole",7.09,5.30912951167728,37.6417282377919
80,202301,"Vesteraalen",93,"O14",55.641947,-163.564482,10261,"northern rock sole",10.6,5.30912951167728,56.2767728237792
80,202301,"Vesteraalen",93,"O14",55.641947,-163.564482,10110,"arrowtooth flounder",1.95,5.30912951167728,10.3528025477707
80,202301,"Vesteraalen",93,"O14",55.641947,-163.564482,10130,"flathead sole",3.91,5.30912951167728,20.7586963906582
81,202301,"Vesteraalen",94,"O13",55.808139,-163.564894,21720,"Pacific cod",18.62,1,18.62
81,202301,"Vesteraalen",94,"O13",55.808139,-163.564894,21740,"walleye pollock",126.86,1,126.86
81,202301,"Vesteraalen",94,"O13",55.808139,-163.564894,10261,"northern rock sole",12,6.58406690140845,79.0088028169014
81,202301,"Vesteraalen",94,"O13",55.808139,-163.564894,10130,"flathead sole",4.27,6.58406690140845,28.1139656690141
81,202301,"Vesteraalen",94,"O13",55.808139,-163.564894,10270,"butter sole",5.65,6.58406690140845,37.1999779929577
81,202301,"Vesteraalen",94,"O13",55.808139,-163.564894,10210,"yellowfin sole",0.8,6.58406690140845,5.26725352112676
81,202301,"Vesteraalen",94,"O13",55.808139,-163.564894,10120,"Pacific halibut",2.76,1,2.76
81,202301,"Vesteraalen",94,"O13",55.808139,-163.564894,400,"skate unid.",69.09,1,69.09
82,202301,"Vesteraalen",95,"O12",55.974294,-163.56531,21720,"Pacific cod",23.98,1,23.98
82,202301,"Vesteraalen",95,"O12",55.974294,-163.56531,10110,"arrowtooth flounder",2.08,1,2.08
82,202301,"Vesteraalen",95,"O12",55.974294,-163.56531,21740,"walleye pollock",60.46,1,60.46
82,202301,"Vesteraalen",95,"O12",55.974294,-163.56531,10120,"Pacific halibut",2.41,1,2.41
82,202301,"Vesteraalen",95,"O12",55.974294,-163.56531,10261,"northern rock sole",70.63,1,70.63
82,202301,"Vesteraalen",95,"O12",55.974294,-163.56531,10130,"flathead sole",22.71,1,22.71
