"HAUL_ID","CRUISE","VESSEL","HAUL","STATION","LAT_DD","LON_DD","SPECIES_CODE","SPECIES_NAME","WEIGHT","SAMPLING_FACTOR","CALC_WEIGHT"
82,202301,"Vesteraalen",95,"O12",55.974294,-163.56531,10285,"Alaska plaice",1.67,1,1.67
82,202301,"Vesteraalen",95,"O12",55.974294,-163.56531,400,"skate unid.",28.48,1,28.48
83,202301,"Vesteraalen",96,"O11",56.140413,-163.565729,21720,"Pacific cod",10.37,1,10.37
83,202301,"Vesteraalen",96,"O11",56.140413,-163.565729,21740,"walleye pollock",64.97,1,64.97
83,202301,"Vesteraalen",96,"O11",56.140413,-163.565729,10120,"Pacific halibut",4.08,1,4.08
83,202301,"Vesteraalen",96,"O11",56.140413,-163.565729,10261,"northern rock sole",11.23,7.61348430262481,85.4994287184766
83,202301,"Vesteraalen",96,"O11",56.140413,-163.565729,10130,"flathead sole",4.92,7.61348430262481,37.4583427689141
83,202301,"Vesteraalen",96,"O11",56.140413,-163.565729,10270,"butter sole",3.28,7.61348430262481,24.9722285126094
84,202301,"Vesteraalen",97,"O10",56.306498,-163.566152,21740,"walleye pollock",151.96,1,151.96
84,202301,"Vesteraalen",97,"O10",56.306498,-163.566152,400,"skate unid.",42.99,1,42.99
84,202301,"Vesteraalen",97,"O10",56.306498,-163.566152,21720,"Pacific cod",14.41,1,14.41
84,202301,"Vesteraalen",97,"O10",56.306498,-163.566152,21110,"Pacific herring",0.05,1,0.05
84,202301,"Vesteraalen",97,"O10",56.306498,-163.566152,10261,"northern rock sole",4.11,4.07570977917981,16.751167192429
84,202301,"Vesteraalen",97,"O10",56.306498,-163.566152,10270,"butter sole",10.68,4.07570977917981,43.5285804416404
84,202301,"Vesteraalen",97,"O10",56.306498,-163.566152,10210,"yellowfin sole",0.93,4.07570977917981,3.79041009463722
84,202301,"Vesteraalen",97,"O10",56.306498,-163.566152,10130,"flathead sole",3.11,4.07570977917981,12.6754574132492
84,202301,"Vesteraalen",97,"O10",56.306498,-163.566152,10110,"arrowtooth flounder",0.19,4.07570977917981,0.774384858044164
85,202301,"Vesteraalen",98,"O9",56.47255,-163.566579,21720,"Pacific cod",76.86,1,76.86
85,202301,"Vesteraalen",98,"O9",56.47255,-163.566579,21740,"walleye pollock",208.98,1,208.98
85,202301,"Vesteraalen",98,"O9",56.47255,-163.566579,10261,"northern rock sole",10.88,5.84728773584906,63.6184905660377
85,202301,"Vesteraalen",98,"O9",56.47255,-163.566579,10210,"yellowfin sole",3.79,5.84728773584906,22.1612205188679
85,202301,"Vesteraalen",98,"O9",56.47255,-163.566579,10130,"flathead sole",2.29,5.84728773584906,13.3902889150943
85,202301,"Vesteraalen",98,"O9",56.47255,-163.566579,21370,"great sculpin",0.96,1,0.96
85,202301,"Vesteraalen",98,"O9",56.47255,-163.566579,400,"skate unid.",4.33,1,4.33
85,202301,"Vesteraalen",98,"O9",56.47255,-163.566579,10120,"Pacific halibut",1.42,1,1.42
86,202301,"Vesteraalen",99,"O8",56.638569,-163.56701,21720,"Pacific cod",13.74,1,13.74
86,202301,"Vesteraalen",99,"O8",56.638569,-163.56701,21371,"plain sculpin",4.56,1,4.56
86,202301,"Vesteraalen",99,"O8",56.638569,-163.56701,10210,"yellowfin sole",21,1,21
86,202301,"Vesteraalen",99,"O8",56.638569,-163.56701,10285,"Alaska plaice",12.82,1,12.82
86,202301,"Vesteraalen",99,"O8",56.638569,-163.56701,10261,"northern rock sole",10.45,1,10.45
86,202301,"Vesteraalen",99,"O8",56.638569,-163.56701,21740,"walleye pollock",60.73,1,60.73
86,202301,"Vesteraalen",99,"O8",56.638569,-163.56701,10130,"flathead sole",7.82,1,7.82
86,202301,"Vesteraalen",99,"O8",56.638569,-163.56701,400,"skate unid.",1.68,1,1.68
86,202301,"Vesteraalen",99,"O8",56.638569,-163.56701,21110,"Pacific herring",0.64,1,0.64
87,202301,"Vesteraalen",100,"O7",56.804557,-163.567445,21720,"Pacific cod",5.46,1,5.46
87,202301,"Vesteraalen",100,"O7",56.804557,-163.567445,21740,"walleye pollock",29.62,1,29.62
87,202301,"Vesteraalen",100,"O7",56.804557,-163.567445,10261,"northern rock sole",11.22,1,11.22
87,202301,"Vesteraalen",100,"O7",56.804557,-163.567445,10130,"flathead sole",0.86,1,0.86
87,202301,"Vesteraalen",100,"O7",56.804557,-163.567445,10210,"yellowfin sole",4.76,1,4.76
87,202301,"Vesteraalen",100,"O7",56.804557,-163.567445,10285,"Alaska plaice",1.3,1,1.3
87,202301,"Vesteraalen",100,"O7",56.804557,-163.567445,21371,"plain sculpin",1.34,1,1.34
87,202301,"Vesteraalen",100,"O7",56.804557,-163.567445,400,"skate unid.",0.52,1,0.52
88,202301,"Vesteraalen",101,"O6",56.970514,-163.567883,21740,"walleye pollock",12.34,1,12.34
88,202301,"Vesteraalen",101,"O6",56.970514,-163.567883,21371,"plain sculpin",2.7,1,2.7
88,202301,"Vesteraalen",101,"O6",56.970514,-163.567883,21720,"Pacific cod",4.13,1,4.13
88,202301,"Vesteraalen",101,"O6",56.970514,-163.567883,10261,"northern rock sole",15.54,1,15.54
88,202301,"Vesteraalen",101,"O6",56.970514,-163.567883,10210,"yellowfin sole",7.56,1,7.56
88,202301,"Vesteraalen",101,"O6",56.970514,-163.567883,10220,"starry flounder",0.82,1,0.82
89,202301,"Vesteraalen",102,"O5",57.136443,-163.568326,21371,"plain sculpin",4.67,1,4.67
89,202301,"Vesteraalen",102,"O5",57.136443,-163.568326,21370,"great sculpin",2.85,1,2.85
89,202301,"Vesteraalen",102,"O5",57.136443,-163.568326,21720,"Pacific cod",5.12,1,5.12
89,202301,"Vesteraalen",102,"O5",57.136443,-163.568326,10285,"Alaska plaice",9.05,1,9.05
89,202301,"Vesteraalen",102,"O5",57.136443,-163.568326,21740,"walleye pollock",5.93,1,5.93
89,202301,"Vesteraalen",102,"O5",57.136443,-163.568326,10261,"northern rock sole",20.32,1,20.32
89,202301,"Vesteraalen",102,"O5",57.136443,-163.568326,10210,"yellowfin sole",18.34,1,18.34
89,202301,"Vesteraalen",102,"O5",57.136443,-163.568326,10220,"starry flounder",2.47,1,2.47
90,202301,"Vesteraalen",103,"O4",57.302343,-163.568773,21371,"plain sculpin",15.16,1,15.16
90,202301,"Vesteraalen",103,"O4",57.302343,-163.568773,21720,"Pacific cod",4.81,1,4.81
90,202301,"Vesteraalen",103,"O4",57.302343,-163.568773,21740,"walleye pollock",3.79,1,3.79
90,202301,"Vesteraalen",103,"O4",57.302343,-163.568773,10220,"starry flounder",5.63,4.67300789662599,26.3090344580043
90,202301,"Vesteraalen",103,"O4",57.302343,-163.568773,10210,"yellowfin sole",3.26,4.67300789662599,15.2340057430007
90,202301,"Vesteraalen",103,"O4",57.302343,-163.568773,10285,"Alaska plaice",10.45,4.67300789662599,48.8329325197416
90,202301,"Vesteraalen",103,"O4",57.302343,-163.568773,10261,"northern rock sole",8.52,4.67300789662599,39.8140272792534
90,202301,"Vesteraalen",103,"O4",57.302343,-163.568773,69320,"Hanasaki king crab, Male, All Sizes",2.41,1,2.41
91,202301,"Vesteraalen",104,"O3",57.468216,-163.569224,21371,"plain sculpin",11.21,1,11.21
91,202301,"Vesteraalen",104,"O3",57.468216,-163.569224,10220,"starry flounder",11.06,1,11.06
91,202301,"Vesteraalen",104,"O3",57.468216,-163.569224,10210,"yellowfin sole",14.08,1,14.08
91,202301,"Vesteraalen",104,"O3",57.468216,-163.569224,21720,"Pacific cod",0.31,1,0.31
91,202301,"Vesteraalen",104,"O3",57.468216,-163.569224,10261,"northern rock sole",11.19,1,11.19
91,202301,"Vesteraalen",104,"O3",57.468216,-163.569224,10285,"Alaska plaice",61.39,1,61.39
91,202301,"Vesteraalen",104,"O3",57.468216,-163.569224,10120,"Pacific halibut",0.52,1,0.52
92,202301,"Vesteraalen",105,"O2",57.634064,-163.569679,10210,"yellowfin sole",1.74,1,1.74
92,202301,"Vesteraalen",105,"O2",57.634064,-163.569679,21371,"plain sculpin",37.04,1,37.04
92,202301,"Vesteraalen",105,"O2",57.634064,-163.569679,10220,"starry flounder",7.07,1,7.07
92,202301,"Vesteraalen",105,"O2",57.634064,-163.569679,10285,"Alaska plaice",9.09,1,9.09
92,202301,"Vesteraalen",105,"O2",57.634064,-163.569679,21720,"Pacific cod",0.27,1,0.27
92,202301,"Vesteraalen",105,"O2",57.634064,-163.569679,10261,"northern rock sole",2.84,1,2.84
92,202301,"Vesteraalen",105,"O2",57.634064,-163.569679,21740,"walleye pollock",0.04,1,0.04
93,202301,"Vesteraalen",106,"P5",57.135942,-163.108454,21371,"plain sculpin",12.93,1,12.93
93,202301,"Vesteraalen",106,"P5",57.135942,-163.108454,10210,"yellowfin sole",6.86,5.24214711729622,35.9611292246521
93,202301,"Vesteraalen",106,"P5",57.135942,-163.108454,10285,"Alaska plaice",8.61,5.24214711729622,45.1348866799205
93,202301,"Vesteraalen",106,"P5",57.135942,-163.108454,10261,"northern rock sole",7.78,5.24214711729622,40.7839045725646
93,202301,"Vesteraalen",106,"P5",57.135942,-163.108454,10220,"starry flounder",1.9,5.24214711729622,9.96007952286282
93,202301,"Vesteraalen",106,"P5",57.135942,-163.108454,21740,"walleye pollock",1.27,1,1.27
94,202301,"Vesteraalen",107,"P4",57.30184,-163.106768,21740,"walleye pollock",4.74,1,4.74
94,202301,"Vesteraalen",107,"P4",57.30184,-163.106768,21371,"plain sculpin",12.13,1,12.13
94,202301,"Vesteraalen",107,"P4",57.30184,-163.106768,21370,"great sculpin",1.21,1,1.21
94,202301,"Vesteraalen",107,"P4",57.30184,-163.106768,21720,"Pacific cod",0.14,1,0.14
94,202301,"Vesteraalen",107,"P4",57.30184,-163.106768,10285,"Alaska plaice",6.05,3.61113385182153,21.8473598035203
94,202301,"Vesteraalen",107,"P4",57.30184,-163.106768,10220,"starry flounder",4.24,3.61113385182153,15.3112075317233
94,202301,"Vesteraalen",107,"P4",57.30184,-163.106768,10261,"northern rock sole",4.71,3.61113385182153,17.0084404420794
94,202301,"Vesteraalen",107,"P4",57.30184,-163.106768,10210,"yellowfin sole",9.43,3.61113385182153,34.052992222677
95,202301,"Vesteraalen",108,"P3",57.467711,-163.105067,21371,"plain sculpin",11.39,1,11.39
95,202301,"Vesteraalen",108,"P3",57.467711,-163.105067,21720,"Pacific cod",0.33,1,0.33
95,202301,"Vesteraalen",108,"P3",57.467711,-163.105067,10220,"starry flounder",9.53,1,9.53
95,202301,"Vesteraalen",108,"P3",57.467711,-163.105067,10285,"Alaska plaice",9.64,1,9.64
95,202301,"Vesteraalen",108,"P3",57.467711,-163.105067,10210,"yellowfin sole",3.33,1,3.33
95,202301,"Vesteraalen",108,"P3",57.467711,-163.105067,10261,"northern rock sole",16.36,1,16.36
95,202301,"Vesteraalen",108,"P3",57.467711,-163.105067,21740,"walleye pollock",0.06,1,0.06
96,202301,"Vesteraalen",109,"P2",57.633556,-163.103349,21371,"plain sculpin",6.23,1,6.23
96,202301,"Vesteraalen",109,"P2",57.633556,-163.103349,10261,"northern rock sole",3.16,1,3.16
96,202301,"Vesteraalen",109,"P2",57.633556,-163.103349,10220,"starry flounder",0.88,1,0.88
96,202301,"Vesteraalen",109,"P2",57.633556,-163.103349,10285,"Alaska plaice",1.8,1,1.8
96,202301,"Vesteraalen",109,"P2",57.633556,-163.103349,10210,"yellowfin sole",1.01,1,1.01
96,202301,"Vesteraalen",109,"P2",57.633556,-163.103349,21720,"Pacific cod",0.02,1,0.02
96,202301,"Vesteraalen",109,"P2",57.633556,-163.103349,21740,"walleye pollock",0.1,1,0.1
97,202301,"Vesteraalen",110,"P1",57.799376,-163.101616,21371,"plain sculpin",2.63,1,2.63
97,202301,"Vesteraalen",110,"P1",57.799376,-163.101616,10261,"northern rock sole",2.95,1,2.95
97,202301,"Vesteraalen",110,"P1",57.799376,-163.101616,21720,"Pacific cod",0.16,1,0.16
97,202301,"Vesteraalen",110,"P1",57.799376,-163.101616,10210,"yellowfin sole",0.83,1,0.83
97,202301,"Vesteraalen",110,"P1",57.799376,-163.101616,10220,"starry flounder",2.92,1,2.92
97,202301,"Vesteraalen",110,"P1",57.799376,-163.101616,10285,"Alaska plaice",1.07,1,1.07
97,202301,"Vesteraalen",110,"P1",57.799376,-163.101616,21740,"walleye pollock",0.26,1,0.26
98,202301,"Vesteraalen",111,"O1",57.799886,-163.570139,21371,"plain sculpin",1.08,1,1.08
98,202301,"Vesteraalen",111,"O1",57.799886,-163.570139,21720,"Pacific cod",0.07,1,0.07
98,202301,"Vesteraalen",111,"O1",57.799886,-163.570139,10220,"starry flounder",0.77,1,0.77
98,202301,"Vesteraalen",111,"O1",57.799886,-163.570139,10261,"northern rock sole",1.7,1,1.7
98,202301,"Vesteraalen",111,"O1",57.799886,-163.570139,10210,"yellowfin sole",2.32,1,2.32
98,202301,"Vesteraalen",111,"O1",57.799886,-163.570139,10285,"Alaska plaice",1.02,1,1.02
99,202301,"Vesteraalen",112,"N1",57.794907,-164.038592,21371,"plain sculpin",2.27,1,2.27
99,202301,"Vesteraalen",112,"N1",57.794907,-164.038592,10261,"northern rock sole",2.43,1,2.43
99,202301,"Vesteraalen",112,"N1",57.794907,-164.038592,10210,"yellowfin sole",0.65,1,0.65
99,202301,"Vesteraalen",112,"N1",57.794907,-164.038592,10220,"starry flounder",1.35,1,1.35
99,202301,"Vesteraalen",112,"N1",57.794907,-164.038592,10285,"Alaska plaice",0.25,1,0.25
100,202301,"Vesteraalen",113,"N2",57.62909,-164.03594,10220,"starry flounder",5.49,1,5.49
100,202301,"Vesteraalen",113,"N2",57.62909,-164.03594,21371,"plain sculpin",8.9,1,8.9
100,202301,"Vesteraalen",113,"N2",57.62909,-164.03594,10285,"Alaska plaice",8.09,1,8.09
100,202301,"Vesteraalen",113,"N2",57.62909,-164.03594,10261,"northern rock sole",1.96,1,1.96
100,202301,"Vesteraalen",113,"N2",57.62909,-164.03594,10210,"yellowfin sole",0.9,1,0.9
101,202301,"Vesteraalen",114,"N3",57.463247,-164.033313,21371,"plain sculpin",13.21,1,13.21
101,202301,"Vesteraalen",114,"N3",57.463247,-164.033313,10285,"Alaska plaice",47.91,1,47.91
101,202301,"Vesteraalen",114,"N3",57.463247,-164.033313,10210,"yellowfin sole",15.1,1,15.1
101,202301,"Vesteraalen",114,"N3",57.463247,-164.033313,10261,"northern rock sole",9.13,1,9.13
101,202301,"Vesteraalen",114,"N3",57.463247,-164.033313,10220,"starry flounder",14.09,1,14.09
101,202301,"Vesteraalen",114,"N3",57.463247,-164.033313,21740,"walleye pollock",1.36,1,1.36
102,202301,"Vesteraalen",115,"N4",57.297379,-164.03071,21371,"plain sculpin",7.13,1,7.13
102,202301,"Vesteraalen",115,"N4",57.297379,-164.03071,10285,"Alaska plaice",32.28,1,32.28
102,202301,"Vesteraalen",115,"N4",57.297379,-164.03071,10261,"northern rock sole",17.88,1,17.88
102,202301,"Vesteraalen",115,"N4",57.297379,-164.03071,21740,"walleye pollock",8.67,1,8.67
102,202301,"Vesteraalen",115,"N4",57.297379,-164.03071,10220,"starry flounder",1.83,1,1.83
102,202301,"Vesteraalen",115,"N4",57.297379,-164.03071,10210,"yellowfin sole",11.42,1,11.42
103,202301,"Vesteraalen",116,"N5",57.131484,-164.028131,21740,"walleye pollock",39.37,1,39.37
103,202301,"Vesteraalen",116,"N5",57.131484,-164.028131,21371,"plain sculpin",5.12,1,5.12
103,202301,"Vesteraalen",116,"N5",57.131484,-164.028131,21720,"Pacific cod",0.38,1,0.38
103,202301,"Vesteraalen",116,"N5",57.131484,-164.028131,10285,"Alaska plaice",25.59,1,25.59
103,202301,"Vesteraalen",116,"N5",57.131484,-164.028131,10261,"northern rock sole",29.25,1,29.25
103,202301,"Vesteraalen",116,"N5",57.131484,-164.028131,10210,"yellowfin sole",30.77,1,30.77
103,202301,"Vesteraalen",116,"N5",57.131484,-164.028131,10220,"starry flounder",3.11,1,3.11
103,202301,"Vesteraalen",116,"N5",57.131484,-164.028131,10130,"flathead sole",1.05,1,1.05
104,202301,"Vesteraalen",117,"N6",56.96556,-164.025575,21720,"Pacific cod",9.07,1,9.07
104,202301,"Vesteraalen",117,"N6",56.96556,-164.025575,21371,"plain sculpin",1.67,1,1.67
104,202301,"Vesteraalen",117,"N6",56.96556,-164.025575,10261,"northern rock sole",4.87,6.25581395348837,30.4658139534884
104,202301,"Vesteraalen",117,"N6",56.96556,-164.025575,10210,"yellowfin sole",12.14,6.25581395348837,75.9455813953488
104,202301,"Vesteraalen",117,"N6",56.96556,-164.025575,10285,"Alaska plaice",2.34,6.25581395348837,14.6386046511628
104,202301,"Vesteraalen",117,"N6",56.96556,-164.025575,21740,"walleye pollock",44.75,1,44.75
105,202301,"Vesteraalen",118,"N7",56.799607,-164.023043,21720,"Pacific cod",6.37,1,6.37
105,202301,"Vesteraalen",118,"N7",56.799607,-164.023043,21371,"plain sculpin",3.45,1,3.45
105,202301,"Vesteraalen",118,"N7",56.799607,-164.023043,21740,"walleye pollock",78.52,1,78.52
105,202301,"Vesteraalen",118,"N7",56.799607,-164.023043,10210,"yellowfin sole",7.301,11.3204582837048,82.650665929329
105,202301,"Vesteraalen",118,"N7",56.799607,-164.023043,10261,"northern rock sole",8.99,11.3204582837048,101.770919970506
105,202301,"Vesteraalen",118,"N7",56.799607,-164.023043,400,"skate unid.",2.82,1,2.82
105,202301,"Vesteraalen",118,"N7",56.799607,-164.023043,10130,"flathead sole",1.34,11.3204582837048,15.1694141001645
106,202301,"Vesteraalen",119,"N8",56.633624,-164.020535,21720,"Pacific cod",16.72,1,16.72
106,202301,"Vesteraalen",119,"N8",56.633624,-164.020535,21371,"plain sculpin",4.58,1,4.58
106,202301,"Vesteraalen",119,"N8",56.633624,-164.020535,21740,"walleye pollock",62.59,1,62.59
106,202301,"Vesteraalen",119,"N8",56.633624,-164.020535,10130,"flathead sole",1.04,4.3347280334728,4.50811715481172
106,202301,"Vesteraalen",119,"N8",56.633624,-164.020535,10285,"Alaska plaice",1.03,4.3347280334728,4.46476987447699
106,202301,"Vesteraalen",119,"N8",56.633624,-164.020535,10210,"yellowfin sole",3.97,4.3347280334728,17.208870292887
106,202301,"Vesteraalen",119,"N8",56.633624,-164.020535,10261,"northern rock sole",8.3,4.3347280334728,35.9782426778243
106,202301,"Vesteraalen",119,"N8",56.633624,-164.020535,400,"skate unid.",15.02,1,15.02
107,202301,"Vesteraalen",120,"N9",56.467609,-164.018048,21720,"Pacific cod",89.79,1,89.79
107,202301,"Vesteraalen",120,"N9",56.467609,-164.018048,21740,"walleye pollock",110.33,1,110.33
107,202301,"Vesteraalen",120,"N9",56.467609,-164.018048,10261,"northern rock sole",15.65,1,15.65
107,202301,"Vesteraalen",120,"N9",56.467609,-164.018048,10210,"yellowfin sole",2.36,1,2.36
107,202301,"Vesteraalen",120,"N9",56.467609,-164.018048,10130,"flathead sole",9.42,1,9.42
107,202301,"Vesteraalen",120,"N9",56.467609,-164.018048,10285,"Alaska plaice",1.33,1,1.33
107,202301,"Vesteraalen",120,"N9",56.467609,-164.018048,400,"skate unid.",18.98,1,18.98
107,202301,"Vesteraalen",120,"N9",56.467609,-164.018048,21110,"Pacific herring",0.23,1,0.23
107,202301,"Vesteraalen",120,"N9",56.467609,-164.018048,10110,"arrowtooth flounder",0.1,1,0.1
107,202301,"Vesteraalen",120,"N9",56.467609,-164.018048,10120,"Pacific halibut",0.61,1,0.61
108,202301,"Vesteraalen",121,"N10",56.301562,-164.015585,21720,"Pacific cod",36.28,1,36.28
108,202301,"Vesteraalen",121,"N10",56.301562,-164.015585,21740,"walleye pollock",70.22,1,70.22
108,202301,"Vesteraalen",121,"N10",56.301562,-164.015585,400,"skate unid.",24.31,1,24.31
108,202301,"Vesteraalen",121,"N10",56.301562,-164.015585,10130,"flathead sole",16.23,3.53759057971014,57.4150951086956
108,202301,"Vesteraalen",121,"N10",56.301562,-164.015585,10285,"Alaska plaice",1.16,3.53759057971014,4.10360507246377
108,202301,"Vesteraalen",121,"N10",56.301562,-164.015585,10261,"northern rock sole",4.21,3.53759057971014,14.8932563405797
108,202301,"Vesteraalen",121,"N10",56.301562,-164.015585,10120,"Pacific halibut",1.46,1,1.46
108,202301,"Vesteraalen",121,"N10",56.301562,-164.015585,10110,"arrowtooth flounder",0.48,3.53759057971014,1.69804347826087
109,202301,"Vesteraalen",122,"N11",56.135481,-164.013143,21720,"Pacific cod",54.46,1,54.46
109,202301,"Vesteraalen",122,"N11",56.135481,-164.013143,21740,"walleye pollock",72.07,1,72.07
109,202301,"Vesteraalen",122,"N11",56.135481,-164.013143,10261,"northern rock sole",40.84,1,40.84
109,202301,"Vesteraalen",122,"N11",56.135481,-164.013143,10130,"flathead sole",25.38,1,25.38
109,202301,"Vesteraalen",122,"N11",56.135481,-164.013143,10285,"Alaska plaice",0.69,1,0.69
109,202301,"Vesteraalen",122,"N11",56.135481,-164.013143,10210,"yellowfin sole",1.01,1,1.01
109,202301,"Vesteraalen",122,"N11",56.135481,-164.013143,10200,"rex sole",0.68,1,0.68
109,202301,"Vesteraalen",122,"N11",56.135481,-164.013143,400,"skate unid.",28.48,1,28.48
109,202301,"Vesteraalen",122,"N11",56.135481,-164.013143,10120,"Pacific halibut",2.62,1,2.62
109,202301,"Vesteraalen",122,"N11",56.135481,-164.013143,10110,"arrowtooth flounder",2.5,1,2.5
109,202301,"Vesteraalen",122,"N11",56.135481,-164.013143,21110,"Pacific herring",0.37,1,0.37
110,202301,"Vesteraalen",123,"N12",55.969366,-164.010723,21720,"Pacific cod",20.21,1,20.21
110,202301,"Vesteraalen",123,"N12",55.969366,-164.010723,21740,"walleye pollock",26.64,1,26.64
110,202301,"Vesteraalen",123,"N12",55.969366,-164.010723,10261,"northern rock sole",29.09,1,29.09
110,202301,"Vesteraalen",123,"N12",55.969366,-164.010723,10110,"arrowtooth flounder",1.19,1,1.19
110,202301,"Vesteraalen",123,"N12",55.969366,-164.010723,10210,"yellowfin sole",0.71,1,0.71
110,202301,"Vesteraalen",123,"N12",55.969366,-164.010723,400,"skate unid.",58.54,1,58.54
110,202301,"Vesteraalen",123,"N12",55.969366,-164.010723,10120,"Pacific halibut",4.06,1,4.06
110,202301,"Vesteraalen",123,"N12",55.969366,-164.010723,10200,"rex sole",0.6,1,0.6
111,202301,"Vesteraalen",124,"N13",55.803215,-164.008325,21740,"walleye pollock",474.94,1,474.94
111,202301,"Vesteraalen",124,"N13",55.803215,-164.008325,10130,"flathead sole",21.62,1,21.62
111,202301,"Vesteraalen",124,"N13",55.803215,-164.008325,21720,"Pacific cod",10.84,1,10.84
111,202301,"Vesteraalen",124,"N13",55.803215,-164.008325,400,"skate unid.",19.46,1,19.46
111,202301,"Vesteraalen",124,"N13",55.803215,-164.008325,10110,"arrowtooth flounder",12.58,1,12.58
111,202301,"Vesteraalen",124,"N13",55.803215,-164.008325,10120,"Pacific halibut",15.02,1,15.02
111,202301,"Vesteraalen",124,"N13",55.803215,-164.008325,10261,"northern rock sole",6.41,1,6.41
112,202301,"Vesteraalen",125,"N14",55.637028,-164.005948,21720,"Pacific cod",40,1,40
112,202301,"Vesteraalen",125,"N14",55.637028,-164.005948,10120,"Pacific halibut",39.25,1,39.25
112,202301,"Vesteraalen",125,"N14",55.637028,-164.005948,21740,"walleye pollock",25.82,1,25.82
112,202301,"Vesteraalen",125,"N14",55.637028,-164.005948,10130,"flathead sole",95.12,1,95.12
112,202301,"Vesteraalen",125,"N14",55.637028,-164.005948,10110,"arrowtooth flounder",52.19,1,52.19
112,202301,"Vesteraalen",125,"N14",55.637028,-164.005948,10261,"northern rock sole",1.62,1,1.62
112,202301,"Vesteraalen",125,"N14",55.637028,-164.005948,400,"skate unid.",62.73,1,62.73
112,202301,"Vesteraalen",125,"N14",55.637028,-164.005948,10200,"rex sole",3.07,1,3.07
113,202301,"Vesteraalen",126,"N15",55.470803,-164.003592,78020,"Octopus sp.",8.34,1,8.34
113,202301,"Vesteraalen",126,"N15",55.470803,-164.003592,21720,"Pacific cod",26.74,1,26.74
113,202301,"Vesteraalen",126,"N15",55.470803,-164.003592,400,"skate unid.",59.44,1,59.44
113,202301,"Vesteraalen",126,"N15",55.470803,-164.003592,21740,"walleye pollock",101.74,1,101.74
113,202301,"Vesteraalen",126,"N15",55.470803,-164.003592,10120,"Pacific halibut",3.79,1,3.79
113,202301,"Vesteraalen",126,"N15",55.470803,-164.003592,10200,"rex sole",3.45,1,3.45
113,202301,"Vesteraalen",126,"N15",55.470803,-164.003592,10110,"arrowtooth flounder",13.5,1,13.5
113,202301,"Vesteraalen",126,"N15",55.470803,-164.003592,10130,"flathead sole",26.58,1,26.58
113,202301,"Vesteraalen",126,"N15",55.470803,-164.003592,10261,"northern rock sole",1.4,1,1.4
114,202301,"Vesteraalen",127,"N16",55.30454,-164.001257,21720,"Pacific cod",16.11,1,16.11
114,202301,"Vesteraalen",127,"N16",55.30454,-164.001257,21740,"walleye pollock",64.43,1,64.43
114,202301,"Vesteraalen",127,"N16",55.30454,-164.001257,10261,"northern rock sole",5.18,8.56367746797287,44.3598492840995
114,202301,"Vesteraalen",127,"N16",55.30454,-164.001257,10270,"butter sole",7.08,8.56367746797287,60.6308364732479
114,202301,"Vesteraalen",127,"N16",55.30454,-164.001257,10130,"flathead sole",1.01,8.56367746797287,8.6493142426526
114,202301,"Vesteraalen",127,"N16",55.30454,-164.001257,10120,"Pacific halibut",0.58,1,0.58
114,202301,"Vesteraalen",127,"N16",55.30454,-164.001257,400,"skate unid.",7.62,1,7.62
114,202301,"Vesteraalen",127,"N16",55.30454,-164.001257,69320,"Hanasaki king crab, Male, All Sizes",0.55,1,0.55
115,202301,"Vesteraalen",128,"N17",55.138237,-163.998942,21720,"Pacific cod",28.48,1,28.48
115,202301,"Vesteraalen",128,"N17",55.138237,-163.998942,10270,"butter sole",14.36,1,14.36
115,202301,"Vesteraalen",128,"N17",55.138237,-163.998942,10261,"northern rock sole",62.06,1,62.06
115,202301,"Vesteraalen",128,"N17",55.138237,-163.998942,21740,"walleye pollock",7.41,1,7.41
